date,store_id,transaction_count
2026-03-10,9,2190
2026-03-10,11,2324
2026-03-10,20,1266
2026-03-10,24,2104
2026-03-10,27,1381
2026-03-10,39,1509
2026-03-10,40,1502
2026-03-10,44,3828
2026-03-10,45,3319
2026-03-10,46,2904
2026-03-10,47,3545
2026-03-10,48,2451
2026-03-10,49,2595
2026-03-10,50,2249
2026-03-10,51,1437
2026-03-11,2,1964
2026-03-11,3,3037
2026-03-11,6,1757
2026-03-11,7,1886
2026-03-11,8,2811
2026-03-11,9,1990
2026-03-11,11,2458
2026-03-11,20,1361
2026-03-11,24,2429
2026-03-11,27,1598
2026-03-11,39,1221
2026-03-11,40,1405
2026-03-11,44,4111
2026-03-11,45,3755
2026-03-11,46,3336
2026-03-11,47,3969
2026-03-11,48,2726
2026-03-11,49,2993
2026-03-11,50,2383
2026-03-11,51,1632
2026-03-12,2,1637
2026-03-12,3,2620
2026-03-12,6,1522
2026-03-12,7,1730
2026-03-12,8,2461
2026-03-12,9,1798
2026-03-12,11,2217
2026-03-12,20,1224
2026-03-12,24,2163
2026-03-12,27,1548
2026-03-12,39,1162
2026-03-12,40,1326
2026-03-12,44,3560
2026-03-12,45,2979
2026-03-12,46,2681
2026-03-12,47,3275
2026-03-12,48,2244
2026-03-12,49,2714
2026-03-12,50,2044
2026-03-12,51,1421
2026-03-13,2,1945
2026-03-13,3,3215
2026-03-13,6,1791
2026-03-13,7,2009
2026-03-13,8,2890
2026-03-13,9,1742
2026-03-13,11,2135
2026-03-13,20,1333
2026-03-13,24,2339
2026-03-13,27,1641
2026-03-13,39,1222
2026-03-13,40,1327
2026-03-13,44,4183
2026-03-13,45,3764
2026-03-13,46,3242
2026-03-13,47,3822
2026-03-13,48,2552
2026-03-13,49,3224
2026-03-13,50,2404
2026-03-13,51,1675
2026-03-14,2,1983
2026-03-14,3,3618
2026-03-14,6,1948
2026-03-14,7,1746
2026-03-14,8,3046
2026-03-14,9,2194
2026-03-14,11,2522
2026-03-14,20,1607
2026-03-14,24,2206
2026-03-14,27,1848
2026-03-14,39,1692
2026-03-14,40,1457
2026-03-14,44,5080
2026-03-14,45,4417
2026-03-14,46,4414
2026-03-14,47,4696
2026-03-14,48,3587
2026-03-14,49,3467
2026-03-14,50,3294
2026-03-14,51,1738
2026-03-15,2,1921
2026-03-15,3,3604
2026-03-15,6,2134
2026-03-15,7,1759
2026-03-15,8,2814
2026-03-15,9,2275
2026-03-15,11,2663
2026-03-15,20,2191
2026-03-15,24,1744
2026-03-15,27,2065
2026-03-15,39,1633
2026-03-15,40,1200
2026-03-15,44,5304
2026-03-15,45,4588
2026-03-15,46,4626
2026-03-15,47,4665
2026-03-15,48,4157
2026-03-15,49,3625
2026-03-15,50,3061
2026-03-15,51,1665
2026-03-16,2,1744
2026-03-16,3,2795
2026-03-16,6,1622
2026-03-16,7,1840
2026-03-16,8,2506
2026-03-16,9,1957
2026-03-16,11,2161
2026-03-16,20,1305
2026-03-16,24,1932
2026-03-16,27,1446
2026-03-16,39,1198
2026-03-16,40,1447
2026-03-16,44,3813
2026-03-16,45,3346
2026-03-16,46,2931
2026-03-16,47,3516
2026-03-16,48,2424
2026-03-16,49,2759
2026-03-16,50,2165
2026-03-16,51,1430
2026-03-17,2,1675
2026-03-17,3,2662
2026-03-17,6,1435
2026-03-17,7,1768
2026-03-17,8,2567
2026-03-17,9,1898
2026-03-17,11,2146
2026-03-17,20,1265
2026-03-17,24,2019
2026-03-17,27,1441
2026-03-17,39,1363
2026-03-17,40,1495
2026-03-17,44,3598
2026-03-17,45,3038
2026-03-17,46,2776
2026-03-17,47,3219
2026-03-17,48,2193
2026-03-17,49,2615
2026-03-17,50,2188
2026-03-17,51,1315
2026-03-18,2,1928
2026-03-18,3,3080
2026-03-18,6,1735
2026-03-18,7,1975
2026-03-18,8,2728
2026-03-18,9,1975
2026-03-18,11,2226
2026-03-18,20,1306
2026-03-18,24,2238
2026-03-18,27,1652
2026-03-18,39,1251
2026-03-18,40,1331
2026-03-18,44,4223
2026-03-18,45,3479
2026-03-18,46,3196
2026-03-18,47,3674
2026-03-18,48,2431
2026-03-18,49,3053
2026-03-18,50,2230
2026-03-18,51,1686
2026-03-19,2,1689
2026-03-19,3,2653
2026-03-19,6,1555
2026-03-19,7,1702
2026-03-19,8,2506
2026-03-19,9,1896
2026-03-19,11,2135
2026-03-19,20,1293
2026-03-19,24,2096
2026-03-19,27,1539
2026-03-19,39,1186
2026-03-19,40,1358
2026-03-19,44,3609
2026-03-19,45,3215
2026-03-19,46,2891
2026-03-19,47,3311
2026-03-19,48,2406
2026-03-19,49,2776
2026-03-19,50,2123
2026-03-19,51,1428
2026-03-20,2,1950
2026-03-20,3,3345
2026-03-20,6,1764
2026-03-20,7,2075
2026-03-20,8,2934
2026-03-20,9,1912
2026-03-20,11,2233
2026-03-20,20,1348
2026-03-20,24,2364
2026-03-20,27,1553
2026-03-20,39,1248
2026-03-20,40,1281
2026-03-20,44,4613
2026-03-20,45,3925
2026-03-20,46,3226
2026-03-20,47,3764
2026-03-20,48,2660
2026-03-20,49,3367
2026-03-20,50,2498
2026-03-20,51,1636
2026-03-21,2,1926
2026-03-21,3,3584
2026-03-21,6,1953
2026-03-21,7,1820
2026-03-21,8,2836
2026-03-21,9,2165
2026-03-21,11,2557
2026-03-21,20,1740
2026-03-21,24,2348
2026-03-21,27,1928
2026-03-21,39,1619
2026-03-21,40,1395
2026-03-21,44,5232
2026-03-21,45,4396
2026-03-21,46,4455
2026-03-21,47,4683
2026-03-21,48,3697
2026-03-21,49,3518
2026-03-21,50,3193
2026-03-21,51,1640
2026-03-22,2,2166
2026-03-22,3,3875
2026-03-22,6,2211
2026-03-22,7,1608
2026-03-22,8,2628
2026-03-22,9,2225
2026-03-22,11,2622
2026-03-22,20,2147
2026-03-22,24,1716
2026-03-22,27,2010
2026-03-22,39,1584
2026-03-22,40,1102
2026-03-22,44,5464
2026-03-22,45,4733
2026-03-22,46,4678
2026-03-22,47,4653
2026-03-22,48,4115
2026-03-22,49,3603
2026-03-22,50,3093
2026-03-22,51,1637
2026-03-23,2,1898
2026-03-23,3,3024
2026-03-23,6,1729
2026-03-23,7,1865
2026-03-23,8,2581
2026-03-23,9,2015
2026-03-23,11,2281
2026-03-23,20,1427
2026-03-23,24,2249
2026-03-23,27,1652
2026-03-23,39,1349
2026-03-23,40,1536
2026-03-23,44,3949
2026-03-23,45,3697
2026-03-23,46,3239
2026-03-23,47,3712
2026-03-23,48,2570
2026-03-23,49,2821
2026-03-23,50,2303
2026-03-23,51,1520
2026-03-24,2,1781
2026-03-24,3,2812
2026-03-24,6,1559
2026-03-24,7,1872
2026-03-24,8,2591
2026-03-24,9,2055
2026-03-24,11,2210
2026-03-24,20,1400
2026-03-24,24,1973
2026-03-24,27,1498
2026-03-24,39,1198
2026-03-24,40,1525
2026-03-24,44,3795
2026-03-24,45,3207
2026-03-24,46,2938
2026-03-24,47,3310
2026-03-24,48,2336
2026-03-24,49,2600
2026-03-24,50,2267
2026-03-24,51,1436
2026-03-25,2,1780
2026-03-25,3,2800
2026-03-25,6,1571
2026-03-25,7,1835
2026-03-25,8,2614
2026-03-25,9,1704
2026-03-25,11,2127
2026-03-25,20,1179
2026-03-25,24,2236
2026-03-25,27,1600
2026-03-25,39,1156
2026-03-25,40,1136
2026-03-25,44,3962
2026-03-25,45,3413
2026-03-25,46,2975
2026-03-25,47,3583
2026-03-25,48,2273
2026-03-25,49,2909
2026-03-25,50,2299
2026-03-25,51,1546
2026-03-26,2,1828
2026-03-26,3,2875
2026-03-26,6,1655
2026-03-26,7,1889
2026-03-26,8,2482
2026-03-26,9,1843
2026-03-26,11,2096
2026-03-26,20,1341
2026-03-26,24,1979
2026-03-26,27,1551
2026-03-26,39,1240
2026-03-26,40,1193
2026-03-26,44,3714
2026-03-26,45,3040
2026-03-26,46,2832
2026-03-26,47,3107
2026-03-26,48,2389
2026-03-26,49,2438
2026-03-26,50,2153
2026-03-26,51,1346
2026-03-27,2,1872
2026-03-27,3,3133
2026-03-27,6,1738
2026-03-27,7,1901
2026-03-27,8,2856
2026-03-27,9,1663
2026-03-27,11,2089
2026-03-27,20,1125
2026-03-27,24,2203
2026-03-27,27,1646
2026-03-27,39,1126
2026-03-27,40,1300
2026-03-27,44,4212
2026-03-27,45,3584
2026-03-27,46,3102
2026-03-27,47,3778
2026-03-27,48,2610
2026-03-27,49,3248
2026-03-27,50,2345
2026-03-27,51,1691
2026-03-28,2,2027
2026-03-28,3,3639
2026-03-28,6,2007
2026-03-28,7,1901
2026-03-28,8,3007
2026-03-28,9,2194
2026-03-28,11,2474
2026-03-28,20,1730
2026-03-28,24,2110
2026-03-28,27,1879
2026-03-28,39,1660
2026-03-28,40,1504
2026-03-28,44,5398
2026-03-28,45,4534
2026-03-28,46,4570
2026-03-28,47,4296
2026-03-28,48,3641
2026-03-28,49,3402
2026-03-28,50,3262
2026-03-28,51,1644
2026-03-29,2,1807
2026-03-29,3,3455
2026-03-29,6,2134
2026-03-29,7,1630
2026-03-29,8,2723
2026-03-29,9,2129
2026-03-29,11,2546
2026-03-29,20,2065
2026-03-29,24,1626
2026-03-29,27,1773
2026-03-29,39,1602
2026-03-29,40,1091
2026-03-29,44,4917
2026-03-29,45,4536
2026-03-29,46,4461
2026-03-29,47,4552
2026-03-29,48,3946
2026-03-29,49,3472
2026-03-29,50,3053
2026-03-29,51,1595
2026-03-30,2,1779
2026-03-30,3,2909
2026-03-30,6,1673
2026-03-30,7,1852
2026-03-30,8,2493
2026-03-30,9,1867
2026-03-30,11,2166
2026-03-30,20,1318
2026-03-30,24,1943
2026-03-30,27,1558
2026-03-30,39,1278
2026-03-30,40,1475
2026-03-30,44,3890
2026-03-30,45,3250
2026-03-30,46,2897
2026-03-30,47,3437
2026-03-30,48,2437
2026-03-30,49,2798
2026-03-30,50,2239
2026-03-30,51,1437
2026-03-31,2,1757
2026-03-31,3,2761
2026-03-31,6,1598
2026-03-31,7,1816
2026-03-31,8,2417
2026-03-31,9,1799
2026-03-31,11,2035
2026-03-31,20,1245
2026-03-31,24,1933
2026-03-31,27,1671
2026-03-31,39,1351
2026-03-31,40,1439
2026-03-31,44,3104
2026-03-31,45,2988
2026-03-31,46,2685
2026-03-31,47,2977
2026-03-31,48,2248
2026-03-31,49,2410
2026-03-31,50,2111
2026-03-31,51,1380
2026-04-01,2,1887
2026-04-01,3,3050
2026-04-01,6,1725
2026-04-01,7,1980
2026-04-01,8,2696
2026-04-01,9,1726
2026-04-01,11,1971
2026-04-01,20,1307
2026-04-01,24,2150
2026-04-01,27,1673
2026-04-01,39,1150
2026-04-01,40,1271
2026-04-01,44,4312
2026-04-01,45,3448
2026-04-01,46,2962
2026-04-01,47,3473
2026-04-01,48,2461
2026-04-01,49,2873
2026-04-01,50,2114
2026-04-01,51,1629
2026-04-02,2,1685
2026-04-02,3,2731
2026-04-02,6,1480
2026-04-02,7,1853
2026-04-02,8,2468
2026-04-02,9,1810
2026-04-02,11,1944
2026-04-02,20,1407
2026-04-02,24,1865
2026-04-02,27,1441
2026-04-02,39,1164
2026-04-02,40,1076
2026-04-02,44,3646
2026-04-02,45,3015
2026-04-02,46,2692
2026-04-02,47,3191
2026-04-02,48,2314
2026-04-02,49,2631
2026-04-02,50,2071
2026-04-02,51,1246
2026-04-03,2,1780
2026-04-03,3,3282
2026-04-03,6,1719
2026-04-03,7,2014
2026-04-03,8,2965
2026-04-03,9,1789
2026-04-03,11,2153
2026-04-03,20,1291
2026-04-03,24,2336
2026-04-03,27,1710
2026-04-03,39,1229
2026-04-03,40,1379
2026-04-03,44,4428
2026-04-03,45,3967
2026-04-03,46,3295
2026-04-03,47,3870
2026-04-03,48,2719
2026-04-03,49,3525
2026-04-03,50,2521
2026-04-03,51,1794
2026-04-04,2,2345
2026-04-04,3,4219
2026-04-04,6,2262
2026-04-04,7,1889
2026-04-04,8,3177
2026-04-04,9,2686
2026-04-04,11,3298
2026-04-04,20,2293
2026-04-04,24,2480
2026-04-04,27,1938
2026-04-04,39,1929
2026-04-04,40,1536
2026-04-04,44,5827
2026-04-04,45,5153
2026-04-04,46,5244
2026-04-04,47,5247
2026-04-04,48,4541
2026-04-04,49,4172
2026-04-04,50,3868
2026-04-04,51,2067
2026-04-05,2,2076
2026-04-05,3,3515
2026-04-05,6,2151
2026-04-05,7,1595
2026-04-05,8,2522
2026-04-05,9,2245
2026-04-05,11,3156
2026-04-05,20,2376
2026-04-05,24,1166
2026-04-05,27,1897
2026-04-05,39,1519
2026-04-05,40,1206
2026-04-05,44,3857
2026-04-05,45,4020
2026-04-05,46,4533
2026-04-05,47,4483
2026-04-05,48,4122
2026-04-05,49,2919
2026-04-05,50,3105
2026-04-05,51,1506
2026-04-06,2,1812
2026-04-06,3,3035
2026-04-06,6,1702
2026-04-06,7,1819
2026-04-06,8,2643
2026-04-06,9,2256
2026-04-06,11,2468
2026-04-06,20,1510
2026-04-06,24,1887
2026-04-06,27,1346
2026-04-06,39,1435
2026-04-06,40,1409
2026-04-06,44,3403
2026-04-06,45,292
2026-04-06,46,3428
2026-04-06,47,3783
2026-04-06,48,2765
2026-04-06,49,2830
2026-04-06,50,2470
2026-04-06,51,1376
2026-04-07,2,1775
2026-04-07,3,2989
2026-04-07,6,1603
2026-04-07,7,1731
2026-04-07,8,2052
2026-04-07,9,2151
2026-04-07,11,2548
2026-04-07,20,1552
2026-04-07,24,2148
2026-04-07,27,1651
2026-04-07,39,1482
2026-04-07,40,1449
2026-04-07,44,3144
2026-04-07,45,3687
2026-04-07,46,3085
2026-04-07,47,3695
2026-04-07,48,2580
2026-04-07,49,2753
2026-04-07,50,2510
2026-04-07,51,1441
2026-04-08,2,1938
2026-04-08,3,3363
2026-04-08,6,1760
2026-04-08,7,1978
2026-04-08,8,2789
2026-04-08,9,1920
2026-04-08,11,2355
2026-04-08,20,1557
2026-04-08,24,2287
2026-04-08,27,1654
2026-04-08,39,1245
2026-04-08,40,1289
2026-04-08,44,3611
2026-04-08,45,3762
2026-04-08,46,3295
2026-04-08,47,3915
2026-04-08,48,2626
2026-04-08,49,3163
2026-04-08,50,2324
2026-04-08,51,1643
2026-04-09,2,1818
2026-04-09,3,2961
2026-04-09,6,1664
2026-04-09,7,1931
2026-04-09,8,2616
2026-04-09,9,2039
2026-04-09,11,2373
2026-04-09,20,1502
2026-04-09,24,2025
2026-04-09,27,1467
2026-04-09,39,1278
2026-04-09,40,1315
2026-04-09,44,3480
2026-04-09,45,3349
2026-04-09,46,2896
2026-04-09,47,3283
2026-04-09,48,2522
2026-04-09,49,2914
2026-04-09,50,2178
2026-04-09,51,1350
2026-04-10,2,1917
2026-04-10,3,3461
2026-04-10,6,1725
2026-04-10,7,2113
2026-04-10,8,2824
2026-04-10,9,1908
2026-04-10,11,2274
2026-04-10,20,1274
2026-04-10,24,2266
2026-04-10,27,1588
2026-04-10,39,1319
2026-04-10,40,1307
2026-04-10,44,4030
2026-04-10,45,3918
2026-04-10,46,3207
2026-04-10,47,3846
2026-04-10,48,2573
2026-04-10,49,3282
2026-04-10,50,2468
2026-04-10,51,1613
2026-04-11,2,1984
2026-04-11,3,3713
2026-04-11,6,1982
2026-04-11,7,1784
2026-04-11,8,3020
2026-04-11,9,2268
2026-04-11,11,2592
2026-04-11,20,1780
2026-04-11,24,2044
2026-04-11,27,1765
2026-04-11,39,1791
2026-04-11,40,1301
2026-04-11,44,4921
2026-04-11,45,4652
2026-04-11,46,4602
2026-04-11,47,4750
2026-04-11,48,3729
2026-04-11,49,3672
2026-04-11,50,3359
2026-04-11,51,1604
2026-04-12,2,1965
2026-04-12,3,3727
2026-04-12,6,2090
2026-04-12,7,1555
2026-04-12,8,2871
2026-04-12,9,2251
2026-04-12,11,2705
2026-04-12,20,2049
2026-04-12,24,1595
2026-04-12,27,1821
2026-04-12,39,1622
2026-04-12,40,1083
2026-04-12,44,5517
2026-04-12,45,4600
2026-04-12,46,4758
2026-04-12,47,4681
2026-04-12,48,4203
2026-04-12,49,3485
2026-04-12,50,3167
2026-04-12,51,1549
2026-04-13,2,1740
2026-04-13,3,2861
2026-04-13,6,1647
2026-04-13,7,1684
2026-04-13,8,2537
2026-04-13,9,2061
2026-04-13,11,2325
2026-04-13,20,1477
2026-04-13,24,2077
2026-04-13,27,1504
2026-04-13,39,1242
2026-04-13,40,1412
2026-04-13,44,3424
2026-04-13,45,3633
2026-04-13,46,3154
2026-04-13,47,3646
2026-04-13,48,2545
2026-04-13,49,2912
2026-04-13,50,2318
2026-04-13,51,1487
2026-04-14,2,1874
2026-04-14,3,3005
2026-04-14,6,1746
2026-04-14,7,1695
2026-04-14,8,2680
2026-04-14,9,2048
2026-04-14,11,2322
2026-04-14,20,1603
2026-04-14,24,1998
2026-04-14,27,1483
2026-04-14,39,1319
2026-04-14,40,1435
2026-04-14,44,3738
2026-04-14,45,3571
2026-04-14,46,3112
2026-04-14,47,3714
2026-04-14,48,2484
2026-04-14,49,2653
2026-04-14,50,2440
2026-04-14,51,1420
2026-04-15,2,1818
2026-04-15,3,3047
2026-04-15,6,1661
2026-04-15,7,1712
2026-04-15,8,2755
2026-04-15,9,1763
2026-04-15,11,2220
2026-04-15,20,1409
2026-04-15,24,2136
2026-04-15,27,1584
2026-04-15,39,1296
2026-04-15,40,1336
2026-04-15,44,3827
2026-04-15,45,3555
2026-04-15,46,3151
2026-04-15,47,3684
2026-04-15,48,2516
2026-04-15,49,3062
2026-04-15,50,2457
2026-04-15,51,1591
2026-04-16,2,1883
2026-04-16,3,3409
2026-04-16,6,1964
2026-04-16,7,1845
2026-04-16,8,2945
2026-04-16,9,2232
2026-04-16,11,2324
2026-04-16,20,1647
2026-04-16,24,2043
2026-04-16,27,1529
2026-04-16,39,1334
2026-04-16,40,1343
2026-04-16,44,4423
2026-04-16,45,3875
2026-04-16,46,3726
2026-04-16,47,4128
2026-04-16,48,2871
2026-04-16,49,3111
2026-04-16,50,2828
2026-04-16,51,1480
2026-04-17,2,1688
2026-04-17,3,3243
2026-04-17,6,1896
2026-04-17,7,1519
2026-04-17,8,2308
2026-04-17,9,1912
2026-04-17,11,2280
2026-04-17,20,1714
2026-04-17,24,1649
2026-04-17,27,1873
2026-04-17,39,1116
2026-04-17,40,926
2026-04-17,44,4357
2026-04-17,45,3882
2026-04-17,46,3930
2026-04-17,47,4094
2026-04-17,48,3255
2026-04-17,49,2989
2026-04-17,50,2905
2026-04-17,51,1557
2026-04-18,2,1775
2026-04-18,3,3497
2026-04-18,6,1928
2026-04-18,7,1738
2026-04-18,8,2531
2026-04-18,9,2155
2026-04-18,11,2666
2026-04-18,20,1809
2026-04-18,24,1929
2026-04-18,27,1870
2026-04-18,39,1559
2026-04-18,40,1312
2026-04-18,44,4619
2026-04-18,45,4712
2026-04-18,46,4538
2026-04-18,47,4584
2026-04-18,48,3912
2026-04-18,49,3539
2026-04-18,50,3514
2026-04-18,51,1525
2026-04-19,2,1791
2026-04-19,3,3469
2026-04-19,6,1990
2026-04-19,7,1521
2026-04-19,8,2552
2026-04-19,9,2176
2026-04-19,11,2570
2026-04-19,20,2051
2026-04-19,24,1456
2026-04-19,27,1984
2026-04-19,39,1415
2026-04-19,40,1061
2026-04-19,44,4925
2026-04-19,45,4567
2026-04-19,46,4387
2026-04-19,47,4413
2026-04-19,48,3913
2026-04-19,49,3458
2026-04-19,50,3045
2026-04-19,51,1566
2026-04-20,2,1743
2026-04-20,3,2964
2026-04-20,6,1607
2026-04-20,7,1825
2026-04-20,8,2736
2026-04-20,9,1975
2026-04-20,11,2236
2026-04-20,20,1357
2026-04-20,24,2112
2026-04-20,27,1571
2026-04-20,39,1336
2026-04-20,40,1502
2026-04-20,44,3775
2026-04-20,45,3483
2026-04-20,46,2943
2026-04-20,47,3502
2026-04-20,48,2483
2026-04-20,49,2947
2026-04-20,50,2401
2026-04-20,51,1528
2026-04-21,2,1722
2026-04-21,3,2779
2026-04-21,6,1501
2026-04-21,7,1814
2026-04-21,8,2538
2026-04-21,9,1980
2026-04-21,11,2261
2026-04-21,20,1312
2026-04-21,24,2040
2026-04-21,27,1432
2026-04-21,39,1274
2026-04-21,40,1486
2026-04-21,44,3550
2026-04-21,45,3236
2026-04-21,46,2770
2026-04-21,47,3375
2026-04-21,48,2355
2026-04-21,49,2665
2026-04-21,50,2322
2026-04-21,51,1404
2026-04-22,2,1803
2026-04-22,3,2973
2026-04-22,6,1660
2026-04-22,7,1885
2026-04-22,8,2788
2026-04-22,9,1804
2026-04-22,11,1986
2026-04-22,20,1284
2026-04-22,24,1825
2026-04-22,27,1394
2026-04-22,39,1232
2026-04-22,40,1049
2026-04-22,44,4174
2026-04-22,45,3441
2026-04-22,46,3182
2026-04-22,47,3592
2026-04-22,48,2421
2026-04-22,49,3045
2026-04-22,50,2187
2026-04-22,51,1525
2026-04-23,2,1715
2026-04-23,3,2808
2026-04-23,6,1547
2026-04-23,7,1700
2026-04-23,8,2475
2026-04-23,9,1929
2026-04-23,11,2056
2026-04-23,20,1533
2026-04-23,24,2189
2026-04-23,27,1551
2026-04-23,39,1152
2026-04-23,40,1385
2026-04-23,44,3387
2026-04-23,45,3255
2026-04-23,46,3078
2026-04-23,47,3476
2026-04-23,48,2509
2026-04-23,49,2750
2026-04-23,50,2051
2026-04-23,51,1409
2026-04-24,2,1950
2026-04-24,3,3439
2026-04-24,6,1744
2026-04-24,7,2095
2026-04-24,8,3024
2026-04-24,9,1873
2026-04-24,11,2155
2026-04-24,20,1398
2026-04-24,24,2362
2026-04-24,27,1601
2026-04-24,39,1188
2026-04-24,40,1361
2026-04-24,44,4530
2026-04-24,45,3934
2026-04-24,46,3353
2026-04-24,47,3836
2026-04-24,48,2686
2026-04-24,49,3175
2026-04-24,50,2413
2026-04-24,51,1726
2026-04-25,2,2006
2026-04-25,3,3718
2026-04-25,6,1924
2026-04-25,7,1949
2026-04-25,8,2995
2026-04-25,9,2249
2026-04-25,11,2537
2026-04-25,20,1765
2026-04-25,24,2156
2026-04-25,27,1730
2026-04-25,39,1692
2026-04-25,40,1348
2026-04-25,44,5074
2026-04-25,45,4600
2026-04-25,46,4346
2026-04-25,47,4411
2026-04-25,48,3532
2026-04-25,49,3507
2026-04-25,50,3136
2026-04-25,51,1760
2026-04-26,2,1968
2026-04-26,3,3648
2026-04-26,6,2114
2026-04-26,7,1730
2026-04-26,8,2864
2026-04-26,9,2247
2026-04-26,11,2603
2026-04-26,20,2102
2026-04-26,24,1733
2026-04-26,27,1967
2026-04-26,39,1569
2026-04-26,40,1124
2026-04-26,44,5305
2026-04-26,45,4676
2026-04-26,46,4768
2026-04-26,47,4842
2026-04-26,48,4088
2026-04-26,49,3628
2026-04-26,50,3251
2026-04-26,51,1892
2026-04-27,2,1737
2026-04-27,3,2754
2026-04-27,6,1461
2026-04-27,7,1779
2026-04-27,8,2520
2026-04-27,9,1867
2026-04-27,11,2105
2026-04-27,20,1310
2026-04-27,24,1994
2026-04-27,27,1448
2026-04-27,39,1289
2026-04-27,40,1415
2026-04-27,44,3429
2026-04-27,45,3347
2026-04-27,46,3011
2026-04-27,47,3249
2026-04-27,48,2421
2026-04-27,49,2763
2026-04-27,50,2304
2026-04-27,51,1433
2026-04-28,2,1847
2026-04-28,3,2893
2026-04-28,6,1588
2026-04-28,7,1893
2026-04-28,8,2512
2026-04-28,9,1906
2026-04-28,11,2138
2026-04-28,20,1353
2026-04-28,24,2014
2026-04-28,27,1486
2026-04-28,39,1336
2026-04-28,40,1435
2026-04-28,44,3767
2026-04-28,45,3157
2026-04-28,46,2863
2026-04-28,47,3317
2026-04-28,48,2313
2026-04-28,49,2652
2026-04-28,50,2253
2026-04-28,51,1508
2026-04-29,2,1858
2026-04-29,3,3005
2026-04-29,6,1716
2026-04-29,7,1999
2026-04-29,8,2808
2026-04-29,9,1780
2026-04-29,11,1956
2026-04-29,20,1289
2026-04-29,24,2349
2026-04-29,27,1703
2026-04-29,39,1223
2026-04-29,40,1374
2026-04-29,44,4307
2026-04-29,45,3496
2026-04-29,46,2945
2026-04-29,47,3476
2026-04-29,48,2337
2026-04-29,49,2887
2026-04-29,50,2062
2026-04-29,51,1776
2026-04-30,2,1809
2026-04-30,3,2742
2026-04-30,6,1580
2026-04-30,7,1750
2026-04-30,8,2466
2026-04-30,9,1825
2026-04-30,11,2001
2026-04-30,20,1457
2026-04-30,24,2052
2026-04-30,27,1468
2026-04-30,39,1226
2026-04-30,40,1222
2026-04-30,44,3756
2026-04-30,45,3085
2026-04-30,46,2679
2026-04-30,47,3234
2026-04-30,48,2308
2026-04-30,49,2451
2026-04-30,50,2037
2026-04-30,51,1405
2026-05-01,2,1838
2026-05-01,3,3298
2026-05-01,6,1710
2026-05-01,7,2043
2026-05-01,8,2982
2026-05-01,9,1807
2026-05-01,11,2048
2026-05-01,20,1400
2026-05-01,24,2329
2026-05-01,27,1545
2026-05-01,39,1269
2026-05-01,40,1292
2026-05-01,44,4391
2026-05-01,45,3761
2026-05-01,46,3122
2026-05-01,47,3805
2026-05-01,48,2599
2026-05-01,49,3139
2026-05-01,50,2422
2026-05-01,51,1665
2026-05-02,2,2030
2026-05-02,3,3565
2026-05-02,6,1983
2026-05-02,7,1917
2026-05-02,8,2870
2026-05-02,9,2297
2026-05-02,11,2598
2026-05-02,20,1794
2026-05-02,24,2258
2026-05-02,27,1929
2026-05-02,39,1662
2026-05-02,40,1475
2026-05-02,44,5032
2026-05-02,45,4567
2026-05-02,46,4438
2026-05-02,47,4701
2026-05-02,48,3778
2026-05-02,49,3635
2026-05-02,50,3357
2026-05-02,51,1732
2026-05-03,2,1721
2026-05-03,3,3304
2026-05-03,6,1925
2026-05-03,7,1629
2026-05-03,8,2499
2026-05-03,9,1962
2026-05-03,11,2700
2026-05-03,20,1870
2026-05-03,24,1687
2026-05-03,27,1889
2026-05-03,39,1438
2026-05-03,40,1294
2026-05-03,44,4939
2026-05-03,45,4467
2026-05-03,46,4683
2026-05-03,47,4412
2026-05-03,48,3969
2026-05-03,49,3432
2026-05-03,50,3126
2026-05-03,51,1576
2026-05-04,2,2071
2026-05-04,3,3630
2026-05-04,6,2210
2026-05-04,7,1751
2026-05-04,8,2814
2026-05-04,9,2481
2026-05-04,11,2806
2026-05-04,20,2263
2026-05-04,24,1836
2026-05-04,27,2020
2026-05-04,39,1559
2026-05-04,40,1331
2026-05-04,44,5394
2026-05-04,45,5012
2026-05-04,46,5199
2026-05-04,47,5110
2026-05-04,48,4494
2026-05-04,49,3768
2026-05-04,50,3609
2026-05-04,51,1998
2026-05-05,2,1873
2026-05-05,3,3010
2026-05-05,6,1764
2026-05-05,7,1887
2026-05-05,8,2680
2026-05-05,9,2099
2026-05-05,11,2428
2026-05-05,20,1451
2026-05-05,24,2026
2026-05-05,27,1473
2026-05-05,39,1468
2026-05-05,40,1611
2026-05-05,44,3968
2026-05-05,45,3587
2026-05-05,46,3170
2026-05-05,47,3643
2026-05-05,48,2653
2026-05-05,49,2922
2026-05-05,50,2333
2026-05-05,51,1454
2026-05-06,2,1871
2026-05-06,3,3235
2026-05-06,6,1685
2026-05-06,7,2095
2026-05-06,8,2885
2026-05-06,9,2046
2026-05-06,11,2486
2026-05-06,20,1420
2026-05-06,24,2263
2026-05-06,27,1673
2026-05-06,39,1342
2026-05-06,40,1455
2026-05-06,44,4363
2026-05-06,45,3628
2026-05-06,46,3370
2026-05-06,47,3844
2026-05-06,48,2760
2026-05-06,49,3095
2026-05-06,50,2285
2026-05-06,51,1726
2026-05-07,2,1762
2026-05-07,3,2927
2026-05-07,6,1522
2026-05-07,7,1751
2026-05-07,8,2646
2026-05-07,9,1989
2026-05-07,11,2374
2026-05-07,20,1494
2026-05-07,24,2053
2026-05-07,27,1430
